date,provider,specialty,total_appointments,attended_appointments,no_show_appointments,avg_wait_time_min,avg_visit_duration_min,total_scheduled_minutes,capacity_minutes,utilization_rate,no_show_rate,capacity_gap_minutes,utilization_status
2016-06-02,BH-22,Behavioral Health,7,2,5,14.71,28.86,202,480,0.4208,0.7143,-278,Underused
2016-06-02,BH-23,Behavioral Health,3,3,0,18.0,28.67,86,480,0.1792,0.0,-394,Underused
2016-06-02,BH-24,Behavioral Health,5,5,0,17.2,28.4,142,480,0.2958,0.0,-338,Underused
2016-06-02,CHR-01,Chronic Care,19,16,3,15.16,24.32,462,510,0.9059,0.1579,-48,Overloaded
2016-06-02,CHR-02,Chronic Care,17,14,3,14.94,25.29,430,510,0.8431,0.1765,-80,Balanced
2016-06-02,CHR-03,Chronic Care,21,16,5,21.24,25.81,542,510,1.0627,0.2381,32,Overloaded
2016-06-02,CHR-04,Chronic Care,20,15,5,16.35,24.9,498,510,0.9765,0.25,-12,Overloaded
2016-06-02,CHR-05,Chronic Care,18,15,3,15.78,25.33,456,510,0.8941,0.1667,-54,Balanced
2016-06-02,CHR-06,Chronic Care,20,16,4,19.75,25.4,508,510,0.9961,0.2,-2,Overloaded
2016-06-02,CHR-07,Chronic Care,28,24,4,46.68,25.29,708,510,1.3882,0.1429,198,Overloaded
2016-06-02,CHR-08,Chronic Care,14,13,1,16.07,25.14,352,510,0.6902,0.0714,-158,Balanced
2016-06-02,CHR-09,Chronic Care,23,18,5,25.35,25.13,578,510,1.1333,0.2174,68,Overloaded
2016-06-02,CHR-10,Chronic Care,15,13,2,16.6,25.33,380,510,0.7451,0.1333,-130,Balanced
2016-06-02,CHR-11,Chronic Care,17,12,5,15.06,24.82,422,510,0.8275,0.2941,-88,Balanced
2016-06-02,CHR-12,Chronic Care,19,16,3,17.84,25.05,476,510,0.9333,0.1579,-34,Overloaded
2016-06-02,CHR-13,Chronic Care,19,17,2,16.11,25.26,480,510,0.9412,0.1053,-30,Overloaded
2016-06-02,CHR-14,Chronic Care,15,12,3,15.27,25.2,378,510,0.7412,0.2,-132,Balanced
2016-06-02,CHR-15,Chronic Care,28,22,6,45.57,24.79,694,510,1.3608,0.2143,184,Overloaded
2016-06-02,CHR-16,Chronic Care,25,20,5,36.12,25.68,642,510,1.2588,0.2,132,Overloaded
2016-06-02,CHR-17,Chronic Care,22,18,4,20.86,25.09,552,510,1.0824,0.1818,42,Overloaded
2016-06-02,CHR-18,Chronic Care,21,19,2,20.05,25.33,532,510,1.0431,0.0952,22,Overloaded
2016-06-02,CHR-19,Chronic Care,32,28,4,62.88,25.44,814,510,1.5961,0.125,304,Overloaded
2016-06-02,CHR-20,Chronic Care,18,17,1,16.67,25.0,450,510,0.8824,0.0556,-60,Balanced
2016-06-02,CHR-21,Chronic Care,25,21,4,36.84,25.92,648,510,1.2706,0.16,138,Overloaded
2016-06-02,CHR-22,Chronic Care,21,18,3,21.29,25.81,542,510,1.0627,0.1429,32,Overloaded
2016-06-02,CHR-23,Chronic Care,29,27,2,51.34,25.31,734,510,1.4392,0.069,224,Overloaded
2016-06-02,CHR-24,Chronic Care,17,13,4,16.47,25.41,432,510,0.8471,0.2353,-78,Balanced
2016-06-02,FM-01,Family Medicine,47,42,5,72.91,17.26,811,540,1.5019,0.1064,271,Overloaded
2016-06-02,FM-02,Family Medicine,41,34,7,50.1,17.24,707,540,1.3093,0.1707,167,Overloaded
2016-06-02,FM-03,Family Medicine,50,46,4,85.48,17.28,864,540,1.6,0.08,324,Overloaded
2016-06-02,FM-04,Family Medicine,36,29,7,29.81,17.11,616,540,1.1407,0.1944,76,Overloaded
2016-06-02,FM-05,Family Medicine,41,32,9,48.76,17.2,705,540,1.3056,0.2195,165,Overloaded
2016-06-02,FM-06,Family Medicine,42,35,7,53.38,17.19,722,540,1.337,0.1667,182,Overloaded
2016-06-02,FM-07,Family Medicine,42,36,6,54.48,17.38,730,540,1.3519,0.1429,190,Overloaded
2016-06-02,FM-08,Family Medicine,31,27,4,12.71,17.26,535,540,0.9907,0.129,-5,Overloaded
2016-06-02,FM-09,Family Medicine,31,25,6,14.06,17.39,539,540,0.9981,0.1935,-1,Overloaded
2016-06-02,FM-10,Family Medicine,44,35,9,62.0,17.18,756,540,1.4,0.2045,216,Overloaded
2016-06-02,FM-11,Family Medicine,44,37,7,61.82,17.27,760,540,1.4074,0.1591,220,Overloaded
2016-06-02,FM-12,Family Medicine,59,48,11,95.0,17.2,1015,540,1.8796,0.1864,475,Overloaded
2016-06-02,FM-13,Family Medicine,39,32,7,42.31,17.26,673,540,1.2463,0.1795,133,Overloaded
2016-06-02,FM-14,Family Medicine,36,26,10,29.75,17.22,620,540,1.1481,0.2778,80,Overloaded
2016-06-02,FM-15,Family Medicine,48,40,8,78.21,17.33,832,540,1.5407,0.1667,292,Overloaded
2016-06-02,FM-16,Family Medicine,50,42,8,85.8,17.2,860,540,1.5926,0.16,320,Overloaded
2016-06-02,FM-17,Family Medicine,42,36,6,52.67,17.24,724,540,1.3407,0.1429,184,Overloaded
2016-06-02,FM-18,Family Medicine,48,40,8,79.17,17.38,834,540,1.5444,0.1667,294,Overloaded
2016-06-02,FM-19,Family Medicine,50,40,10,86.2,17.4,870,540,1.6111,0.2,330,Overloaded
2016-06-02,FM-20,Family Medicine,53,40,13,94.34,17.49,927,540,1.7167,0.2453,387,Overloaded
2016-06-02,FM-21,Family Medicine,39,36,3,41.69,17.26,673,540,1.2463,0.0769,133,Overloaded
2016-06-02,FM-22,Family Medicine,42,34,8,56.24,17.52,736,540,1.363,0.1905,196,Overloaded
2016-06-02,FM-23,Family Medicine,42,32,10,55.29,17.52,736,540,1.363,0.2381,196,Overloaded
2016-06-02,FM-24,Family Medicine,44,38,6,64.41,17.45,768,540,1.4222,0.1364,228,Overloaded
2016-06-02,GER-01,Geriatrics,26,18,8,57.88,33.15,862,480,1.7958,0.3077,382,Overloaded
2016-06-02,GER-02,Geriatrics,26,19,7,56.19,31.92,830,480,1.7292,0.2692,350,Overloaded
2016-06-02,GER-03,Geriatrics,36,31,5,92.33,32.22,1160,480,2.4167,0.1389,680,Overloaded
2016-06-02,GER-04,Geriatrics,21,18,3,41.43,33.76,709,480,1.4771,0.1429,229,Overloaded
2016-06-02,GER-05,Geriatrics,20,16,4,34.15,32.8,656,480,1.3667,0.2,176,Overloaded
2016-06-02,GER-06,Geriatrics,25,21,4,51.6,31.56,789,480,1.6438,0.16,309,Overloaded
2016-06-02,GER-07,Geriatrics,27,22,5,60.52,31.81,859,480,1.7896,0.1852,379,Overloaded
2016-06-02,GER-08,Geriatrics,23,20,3,47.52,32.74,753,480,1.5688,0.1304,273,Overloaded
2016-06-02,GER-09,Geriatrics,24,17,7,50.46,33.42,802,480,1.6708,0.2917,322,Overloaded
2016-06-02,GER-10,Geriatrics,24,22,2,50.12,32.25,774,480,1.6125,0.0833,294,Overloaded
2016-06-02,GER-11,Geriatrics,27,21,6,65.04,33.74,911,480,1.8979,0.2222,431,Overloaded
2016-06-02,GER-12,Geriatrics,30,26,4,77.5,33.6,1008,480,2.1,0.1333,528,Overloaded
2016-06-02,GER-13,Geriatrics,28,27,1,65.46,32.5,910,480,1.8958,0.0357,430,Overloaded
2016-06-02,GER-14,Geriatrics,24,16,8,48.33,31.83,764,480,1.5917,0.3333,284,Overloaded
2016-06-02,GER-15,Geriatrics,14,11,3,14.64,32.0,448,480,0.9333,0.2143,-32,Overloaded
2016-06-02,GER-16,Geriatrics,31,27,4,78.97,33.0,1023,480,2.1312,0.129,543,Overloaded
2016-06-02,GER-17,Geriatrics,17,14,3,19.18,32.41,551,480,1.1479,0.1765,71,Overloaded
2016-06-02,GER-18,Geriatrics,18,17,1,25.28,31.89,574,480,1.1958,0.0556,94,Overloaded
2016-06-02,GER-19,Geriatrics,21,18,3,37.38,32.71,687,480,1.4312,0.1429,207,Overloaded
2016-06-02,GER-20,Geriatrics,22,20,2,43.27,32.82,722,480,1.5042,0.0909,242,Overloaded
2016-06-02,GER-21,Geriatrics,20,19,1,32.0,32.4,648,480,1.35,0.05,168,Overloaded
2016-06-02,GER-22,Geriatrics,25,25,0,55.64,33.08,827,480,1.7229,0.0,347,Overloaded
2016-06-02,GER-23,Geriatrics,33,30,3,85.7,32.82,1083,480,2.2562,0.0909,603,Overloaded
2016-06-02,GER-24,Geriatrics,24,21,3,50.12,32.5,780,480,1.625,0.125,300,Overloaded
2016-06-02,PED-01,Pediatrics,41,34,7,33.95,15.22,624,540,1.1556,0.1707,84,Overloaded
2016-06-02,PED-02,Pediatrics,49,34,15,66.47,15.41,755,540,1.3981,0.3061,215,Overloaded
2016-06-02,PED-03,Pediatrics,37,28,9,17.84,15.38,569,540,1.0537,0.2432,29,Overloaded
2016-06-02,PED-04,Pediatrics,35,25,10,12.63,15.17,531,540,0.9833,0.2857,-9,Overloaded
2016-06-02,PED-05,Pediatrics,41,33,8,34.0,15.32,628,540,1.163,0.1951,88,Overloaded
2016-06-02,PED-06,Pediatrics,47,35,12,57.51,15.17,713,540,1.3204,0.2553,173,Overloaded
2016-06-02,PED-07,Pediatrics,33,28,5,12.67,15.24,503,540,0.9315,0.1515,-37,Overloaded
2016-06-02,PED-08,Pediatrics,53,45,8,82.77,15.26,809,540,1.4981,0.1509,269,Overloaded
2016-06-02,PED-09,Pediatrics,39,26,13,25.0,15.23,594,540,1.1,0.3333,54,Overloaded
2016-06-02,PED-10,Pediatrics,47,37,10,58.02,15.21,715,540,1.3241,0.2128,175,Overloaded
2016-06-02,PED-11,Pediatrics,31,26,5,11.61,15.03,466,540,0.863,0.1613,-74,Balanced
2016-06-02,PED-12,Pediatrics,33,28,5,12.76,15.27,504,540,0.9333,0.1515,-36,Overloaded
2016-06-02,PED-13,Pediatrics,53,42,11,81.74,15.26,809,540,1.4981,0.2075,269,Overloaded
2016-06-02,PED-14,Pediatrics,43,34,9,43.23,15.3,658,540,1.2185,0.2093,118,Overloaded
2016-06-02,PED-15,Pediatrics,30,22,8,11.67,15.47,464,540,0.8593,0.2667,-76,Balanced
2016-06-02,PED-16,Pediatrics,38,34,4,22.63,15.24,579,540,1.0722,0.1053,39,Overloaded
2016-06-02,PED-17,Pediatrics,45,37,8,49.36,15.18,683,540,1.2648,0.1778,143,Overloaded
2016-06-02,PED-18,Pediatrics,39,33,6,28.51,15.44,602,540,1.1148,0.1538,62,Overloaded
2016-06-02,PED-19,Pediatrics,30,26,4,11.73,15.1,453,540,0.8389,0.1333,-87,Balanced
2016-06-02,PED-20,Pediatrics,35,26,9,14.37,15.29,535,540,0.9907,0.2571,-5,Overloaded
2016-06-02,PED-21,Pediatrics,38,30,8,21.55,15.26,580,540,1.0741,0.2105,40,Overloaded
2016-06-02,PED-22,Pediatrics,34,28,6,14.06,15.29,520,540,0.963,0.1765,-20,Overloaded
2016-06-02,PED-23,Pediatrics,58,48,10,95.0,15.28,886,540,1.6407,0.1724,346,Overloaded
2016-06-02,PED-24,Pediatrics,52,40,12,78.06,15.15,788,540,1.4593,0.2308,248,Overloaded
2016-06-02,REH-01,Rehabilitation,8,6,2,15.12,35.25,282,450,0.6267,0.25,-168,Balanced
2016-06-02,REH-02,Rehabilitation,2,1,1,15.0,38.5,77,450,0.1711,0.5,-373,Underused
2016-06-02,REH-03,Rehabilitation,5,3,2,16.8,37.0,185,450,0.4111,0.4,-265,Underused
2016-06-02,REH-04,Rehabilitation,3,3,0,18.67,35.0,105,450,0.2333,0.0,-345,Underused
2016-06-02,REH-05,Rehabilitation,8,6,2,15.38,36.38,291,450,0.6467,0.25,-159,Balanced
2016-06-02,REH-06,Rehabilitation,2,1,1,17.5,38.5,77,450,0.1711,0.5,-373,Underused
2016-06-02,REH-07,Rehabilitation,3,1,2,17.0,37.67,113,450,0.2511,0.6667,-337,Underused
2016-06-02,REH-08,Rehabilitation,3,3,0,17.67,36.67,110,450,0.2444,0.0,-340,Underused
2016-06-02,REH-09,Rehabilitation,4,3,1,14.75,34.75,139,450,0.3089,0.25,-311,Underused
2016-06-02,REH-10,Rehabilitation,4,4,0,20.0,37.0,148,450,0.3289,0.0,-302,Underused
2016-06-02,REH-11,Rehabilitation,1,1,0,21.0,32.0,32,450,0.0711,0.0,-418,Underused
2016-06-02,REH-12,Rehabilitation,1,0,1,11.0,32.0,32,450,0.0711,1.0,-418,Underused
2016-06-02,REH-13,Rehabilitation,3,3,0,17.33,42.0,126,450,0.28,0.0,-324,Underused
2016-06-02,REH-15,Rehabilitation,5,5,0,17.4,37.2,186,450,0.4133,0.0,-264,Underused
2016-06-02,REH-16,Rehabilitation,3,3,0,17.0,34.67,104,450,0.2311,0.0,-346,Underused
2016-06-02,REH-17,Rehabilitation,3,1,2,13.67,34.0,102,450,0.2267,0.6667,-348,Underused
2016-06-02,REH-18,Rehabilitation,4,4,0,19.25,35.75,143,450,0.3178,0.0,-307,Underused
2016-06-02,REH-19,Rehabilitation,3,3,0,14.33,35.0,105,450,0.2333,0.0,-345,Underused
2016-06-02,REH-20,Rehabilitation,4,3,1,18.5,39.75,159,450,0.3533,0.25,-291,Underused
2016-06-02,REH-21,Rehabilitation,3,2,1,14.33,36.33,109,450,0.2422,0.3333,-341,Underused
2016-06-02,REH-22,Rehabilitation,5,5,0,18.6,35.4,177,450,0.3933,0.0,-273,Underused
2016-06-02,REH-23,Rehabilitation,6,4,2,18.17,33.83,203,450,0.4511,0.3333,-247,Underused
2016-06-02,REH-24,Rehabilitation,5,5,0,20.8,37.0,185,450,0.4111,0.0,-265,Underused
2016-06-02,WH-01,Women's Health,29,22,7,14.03,18.83,546,540,1.0111,0.2414,6,Overloaded
2016-06-02,WH-02,Women's Health,42,34,8,63.45,18.43,774,540,1.4333,0.1905,234,Overloaded
2016-06-02,WH-03,Women's Health,34,28,6,30.53,18.53,630,540,1.1667,0.1765,90,Overloaded
2016-06-02,WH-04,Women's Health,42,34,8,63.62,18.57,780,540,1.4444,0.1905,240,Overloaded
2016-06-02,WH-05,Women's Health,43,35,8,66.86,18.6,800,540,1.4815,0.186,260,Overloaded
2016-06-02,WH-06,Women's Health,59,49,10,95.0,18.47,1090,540,2.0185,0.1695,550,Overloaded
2016-06-02,WH-07,Women's Health,30,22,8,14.1,18.47,554,540,1.0259,0.2667,14,Overloaded
2016-06-02,WH-08,Women's Health,41,37,4,59.71,18.68,766,540,1.4185,0.0976,226,Overloaded
2016-06-02,WH-09,Women's Health,48,40,8,85.04,18.33,880,540,1.6296,0.1667,340,Overloaded
2016-06-02,WH-10,Women's Health,42,33,9,65.6,18.71,786,540,1.4556,0.2143,246,Overloaded
2016-06-02,WH-11,Women's Health,44,37,7,71.23,18.64,820,540,1.5185,0.1591,280,Overloaded
2016-06-02,WH-12,Women's Health,37,26,11,42.0,18.32,678,540,1.2556,0.2973,138,Overloaded
2016-06-02,WH-13,Women's Health,43,33,10,68.12,18.84,810,540,1.5,0.2326,270,Overloaded
2016-06-02,WH-14,Women's Health,39,29,10,51.64,18.46,720,540,1.3333,0.2564,180,Overloaded
2016-06-02,WH-15,Women's Health,48,39,9,85.69,18.38,882,540,1.6333,0.1875,342,Overloaded
2016-06-02,WH-16,Women's Health,43,30,13,68.67,18.79,808,540,1.4963,0.3023,268,Overloaded
2016-06-02,WH-17,Women's Health,39,33,6,50.77,18.56,724,540,1.3407,0.1538,184,Overloaded
2016-06-02,WH-18,Women's Health,24,20,4,13.54,18.25,438,540,0.8111,0.1667,-102,Balanced
2016-06-02,WH-19,Women's Health,36,30,6,39.03,18.67,672,540,1.2444,0.1667,132,Overloaded
2016-06-02,WH-20,Women's Health,52,44,8,95.0,18.69,972,540,1.8,0.1538,432,Overloaded
2016-06-02,WH-21,Women's Health,35,25,10,34.89,18.63,652,540,1.2074,0.2857,112,Overloaded
2016-06-02,WH-22,Women's Health,37,31,6,45.57,18.76,694,540,1.2852,0.1622,154,Overloaded
2016-06-02,WH-23,Women's Health,44,33,11,69.39,18.55,816,540,1.5111,0.25,276,Overloaded
2016-06-02,WH-24,Women's Health,53,45,8,95.0,18.42,976,540,1.8074,0.1509,436,Overloaded
2016-06-03,BH-01,Behavioral Health,10,8,2,16.9,28.2,282,480,0.5875,0.2,-198,Underused
2016-06-03,BH-02,Behavioral Health,6,6,0,16.83,27.33,164,480,0.3417,0.0,-316,Underused
2016-06-03,BH-03,Behavioral Health,4,3,1,19.25,28.5,114,480,0.2375,0.25,-366,Underused
2016-06-03,BH-04,Behavioral Health,1,0,1,13.0,28.0,28,480,0.0583,1.0,-452,Underused
2016-06-03,BH-05,Behavioral Health,4,4,0,14.5,26.0,104,480,0.2167,0.0,-376,Underused
2016-06-03,BH-06,Behavioral Health,2,2,0,20.0,30.0,60,480,0.125,0.0,-420,Underused
2016-06-03,BH-07,Behavioral Health,1,1,0,16.0,28.0,28,480,0.0583,0.0,-452,Underused
2016-06-03,BH-08,Behavioral Health,5,4,1,15.4,27.6,138,480,0.2875,0.2,-342,Underused
2016-06-03,BH-09,Behavioral Health,4,2,2,13.0,27.5,110,480,0.2292,0.5,-370,Underused
2016-06-03,BH-10,Behavioral Health,7,6,1,18.29,28.0,196,480,0.4083,0.1429,-284,Underused
2016-06-03,BH-11,Behavioral Health,7,7,0,17.57,27.14,190,480,0.3958,0.0,-290,Underused
2016-06-03,BH-12,Behavioral Health,3,2,1,19.67,29.33,88,480,0.1833,0.3333,-392,Underused
2016-06-03,BH-13,Behavioral Health,4,3,1,16.75,29.0,116,480,0.2417,0.25,-364,Underused
2016-06-03,BH-14,Behavioral Health,7,6,1,15.71,28.0,196,480,0.4083,0.1429,-284,Underused
2016-06-03,BH-15,Behavioral Health,4,4,0,19.5,30.0,120,480,0.25,0.0,-360,Underused
2016-06-03,BH-16,Behavioral Health,9,9,0,18.11,28.67,258,480,0.5375,0.0,-222,Underused
2016-06-03,BH-17,Behavioral Health,2,2,0,17.5,28.0,56,480,0.1167,0.0,-424,Underused
2016-06-03,BH-18,Behavioral Health,4,3,1,17.5,29.0,116,480,0.2417,0.25,-364,Underused
2016-06-03,BH-19,Behavioral Health,7,6,1,17.0,28.0,196,480,0.4083,0.1429,-284,Underused
2016-06-03,BH-20,Behavioral Health,3,3,0,18.67,27.33,82,480,0.1708,0.0,-398,Underused
2016-06-03,BH-21,Behavioral Health,4,4,0,17.5,29.0,116,480,0.2417,0.0,-364,Underused
2016-06-03,BH-22,Behavioral Health,7,6,1,18.0,28.57,200,480,0.4167,0.1429,-280,Underused
2016-06-03,BH-23,Behavioral Health,6,6,0,16.17,28.67,172,480,0.3583,0.0,-308,Underused
2016-06-03,BH-24,Behavioral Health,4,3,1,14.75,28.0,112,480,0.2333,0.25,-368,Underused
2016-06-03,CHR-01,Chronic Care,17,15,2,14.35,24.71,420,510,0.8235,0.1176,-90,Balanced
2016-06-03,CHR-02,Chronic Care,17,13,4,16.76,25.18,428,510,0.8392,0.2353,-82,Balanced
2016-06-03,CHR-03,Chronic Care,21,15,6,22.1,26.0,546,510,1.0706,0.2857,36,Overloaded
2016-06-03,CHR-04,Chronic Care,21,19,2,19.1,25.05,526,510,1.0314,0.0952,16,Overloaded
2016-06-03,CHR-05,Chronic Care,21,15,6,21.29,26.19,550,510,1.0784,0.2857,40,Overloaded
2016-06-03,CHR-06,Chronic Care,23,16,7,27.61,25.22,580,510,1.1373,0.3043,70,Overloaded
2016-06-03,CHR-07,Chronic Care,19,15,4,16.68,25.47,484,510,0.949,0.2105,-26,Overloaded
2016-06-03,CHR-08,Chronic Care,15,10,5,15.4,25.47,382,510,0.749,0.3333,-128,Balanced
2016-06-03,CHR-09,Chronic Care,21,18,3,20.24,25.81,542,510,1.0627,0.1429,32,Overloaded
2016-06-03,CHR-10,Chronic Care,19,15,4,15.11,24.95,474,510,0.9294,0.2105,-36,Overloaded
2016-06-03,CHR-11,Chronic Care,28,20,8,44.25,24.64,690,510,1.3529,0.2857,180,Overloaded
2016-06-03,CHR-12,Chronic Care,20,17,3,17.35,25.6,512,510,1.0039,0.15,2,Overloaded
2016-06-03,CHR-13,Chronic Care,18,12,6,15.56,26.56,478,510,0.9373,0.3333,-32,Overloaded
2016-06-03,CHR-14,Chronic Care,18,15,3,17.17,25.44,458,510,0.898,0.1667,-52,Balanced
2016-06-03,CHR-15,Chronic Care,15,15,0,15.2,25.2,378,510,0.7412,0.0,-132,Balanced
2016-06-03,CHR-16,Chronic Care,20,15,5,19.45,26.0,520,510,1.0196,0.25,10,Overloaded
2016-06-03,CHR-17,Chronic Care,14,14,0,15.64,25.71,360,510,0.7059,0.0,-150,Balanced
2016-06-03,CHR-18,Chronic Care,15,14,1,16.53,25.47,382,510,0.749,0.0667,-128,Balanced
2016-06-03,CHR-19,Chronic Care,25,22,3,34.44,25.2,630,510,1.2353,0.12,120,Overloaded
2016-06-03,CHR-20,Chronic Care,22,21,1,22.05,25.0,550,510,1.0784,0.0455,40,Overloaded
2016-06-03,CHR-21,Chronic Care,34,25,9,71.03,25.41,864,510,1.6941,0.2647,354,Overloaded
2016-06-03,CHR-22,Chronic Care,19,17,2,15.74,24.74,470,510,0.9216,0.1053,-40,Overloaded
2016-06-03,CHR-23,Chronic Care,18,14,4,15.06,25.44,458,510,0.898,0.2222,-52,Balanced
2016-06-03,CHR-24,Chronic Care,22,14,8,23.18,25.36,558,510,1.0941,0.3636,48,Overloaded
2016-06-03,FM-01,Family Medicine,42,37,5,54.14,17.33,728,540,1.3481,0.119,188,Overloaded
2016-06-03,FM-02,Family Medicine,36,30,6,30.36,17.22,620,540,1.1481,0.1667,80,Overloaded
2016-06-03,FM-03,Family Medicine,47,37,10,74.87,17.43,819,540,1.5167,0.2128,279,Overloaded
2016-06-03,FM-04,Family Medicine,38,30,8,37.37,17.11,650,540,1.2037,0.2105,110,Overloaded
2016-06-03,FM-05,Family Medicine,35,28,7,25.51,17.29,605,540,1.1204,0.2,65,Overloaded
2016-06-03,FM-06,Family Medicine,42,33,9,55.36,17.38,730,540,1.3519,0.2143,190,Overloaded
2016-06-03,FM-07,Family Medicine,41,29,12,49.22,17.24,707,540,1.3093,0.2927,167,Overloaded
2016-06-03,FM-08,Family Medicine,47,43,4,74.32,17.17,807,540,1.4944,0.0851,267,Overloaded
2016-06-03,FM-09,Family Medicine,45,38,7,66.44,17.36,781,540,1.4463,0.1556,241,Overloaded
2016-06-03,FM-10,Family Medicine,30,26,4,14.13,17.27,518,540,0.9593,0.1333,-22,Overloaded
2016-06-03,FM-11,Family Medicine,40,33,7,45.58,17.3,692,540,1.2815,0.175,152,Overloaded
2016-06-03,FM-12,Family Medicine,32,27,5,13.56,17.12,548,540,1.0148,0.1562,8,Overloaded
2016-06-03,FM-13,Family Medicine,46,34,12,69.3,17.3,796,540,1.4741,0.2609,256,Overloaded
2016-06-03,FM-14,Family Medicine,46,38,8,72.46,17.57,808,540,1.4963,0.1739,268,Overloaded
2016-06-03,FM-15,Family Medicine,43,36,7,59.47,17.42,749,540,1.387,0.1628,209,Overloaded
2016-06-03,FM-16,Family Medicine,31,22,9,15.77,17.45,541,540,1.0019,0.2903,1,Overloaded
2016-06-03,FM-17,Family Medicine,48,41,7,78.04,17.21,826,540,1.5296,0.1458,286,Overloaded
2016-06-03,FM-18,Family Medicine,35,30,5,26.54,17.29,605,540,1.1204,0.1429,65,Overloaded
2016-06-03,FM-19,Family Medicine,38,28,10,39.0,17.47,664,540,1.2296,0.2632,124,Overloaded
2016-06-03,FM-20,Family Medicine,37,29,8,34.73,17.38,643,540,1.1907,0.2162,103,Overloaded
2016-06-03,FM-21,Family Medicine,44,30,14,63.7,17.64,776,540,1.437,0.3182,236,Overloaded
2016-06-03,FM-22,Family Medicine,44,37,7,62.25,17.27,760,540,1.4074,0.1591,220,Overloaded
2016-06-03,FM-23,Family Medicine,39,29,10,43.54,17.51,683,540,1.2648,0.2564,143,Overloaded
2016-06-03,FM-24,Family Medicine,36,33,3,30.75,17.44,628,540,1.163,0.0833,88,Overloaded
2016-06-03,GER-01,Geriatrics,21,20,1,38.57,33.19,697,480,1.4521,0.0476,217,Overloaded
2016-06-03,GER-02,Geriatrics,24,18,6,52.12,33.08,794,480,1.6542,0.25,314,Overloaded
2016-06-03,GER-03,Geriatrics,25,19,6,52.92,32.28,807,480,1.6812,0.24,327,Overloaded
2016-06-03,GER-04,Geriatrics,29,21,8,70.59,33.07,959,480,1.9979,0.2759,479,Overloaded
2016-06-03,GER-05,Geriatrics,31,29,2,76.77,32.42,1005,480,2.0938,0.0645,525,Overloaded
2016-06-03,GER-06,Geriatrics,31,29,2,78.48,32.48,1007,480,2.0979,0.0645,527,Overloaded
2016-06-03,GER-07,Geriatrics,26,21,5,56.31,31.85,828,480,1.725,0.1923,348,Overloaded
2016-06-03,GER-08,Geriatrics,34,28,6,89.47,33.06,1124,480,2.3417,0.1765,644,Overloaded
2016-06-03,GER-09,Geriatrics,25,22,3,54.44,33.08,827,480,1.7229,0.12,347,Overloaded
2016-06-03,GER-10,Geriatrics,28,21,7,68.89,33.5,938,480,1.9542,0.25,458,Overloaded
2016-06-03,GER-11,Geriatrics,14,11,3,15.36,32.14,450,480,0.9375,0.2143,-30,Overloaded
2016-06-03,GER-12,Geriatrics,26,22,4,58.65,32.54,846,480,1.7625,0.1538,366,Overloaded
2016-06-03,GER-13,Geriatrics,21,19,2,38.19,32.9,691,480,1.4396,0.0952,211,Overloaded
2016-06-03,GER-14,Geriatrics,25,23,2,57.2,33.72,843,480,1.7562,0.08,363,Overloaded
2016-06-03,GER-15,Geriatrics,16,13,3,20.69,33.75,540,480,1.125,0.1875,60,Overloaded
2016-06-03,GER-16,Geriatrics,28,27,1,68.29,33.14,928,480,1.9333,0.0357,448,Overloaded
2016-06-03,GER-17,Geriatrics,25,23,2,55.76,33.72,843,480,1.7562,0.08,363,Overloaded
2016-06-03,GER-18,Geriatrics,29,27,2,70.28,32.59,945,480,1.9688,0.069,465,Overloaded
2016-06-03,GER-19,Geriatrics,15,11,4,16.2,32.2,483,480,1.0062,0.2667,3,Overloaded
2016-06-03,GER-20,Geriatrics,28,22,6,66.04,32.57,912,480,1.9,0.2143,432,Overloaded
2016-06-03,GER-21,Geriatrics,20,16,4,32.75,32.2,644,480,1.3417,0.2,164,Overloaded
2016-06-03,GER-22,Geriatrics,28,24,4,66.32,32.79,918,480,1.9125,0.1429,438,Overloaded
2016-06-03,GER-23,Geriatrics,27,25,2,61.93,32.7,883,480,1.8396,0.0741,403,Overloaded
2016-06-03,GER-24,Geriatrics,24,21,3,51.79,33.17,796,480,1.6583,0.125,316,Overloaded
2016-06-03,PED-01,Pediatrics,42,40,2,36.98,15.19,638,540,1.1815,0.0476,98,Overloaded
2016-06-03,PED-02,Pediatrics,43,35,8,43.23,15.3,658,540,1.2185,0.186,118,Overloaded
2016-06-03,PED-03,Pediatrics,34,31,3,11.21,15.24,518,540,0.9593,0.0882,-22,Overloaded
2016-06-03,PED-04,Pediatrics,45,30,15,51.44,15.22,685,540,1.2685,0.3333,145,Overloaded
2016-06-03,PED-05,Pediatrics,47,36,11,58.21,15.3,719,540,1.3315,0.234,179,Overloaded
2016-06-03,PED-06,Pediatrics,40,31,9,31.9,15.35,614,540,1.137,0.225,74,Overloaded
2016-06-03,PED-07,Pediatrics,39,28,11,25.38,15.26,595,540,1.1019,0.2821,55,Overloaded
2016-06-03,PED-08,Pediatrics,49,41,8,67.33,15.37,753,540,1.3944,0.1633,213,Overloaded
2016-06-03,PED-09,Pediatrics,45,37,8,50.18,15.31,689,540,1.2759,0.1778,149,Overloaded
2016-06-03,PED-10,Pediatrics,43,37,6,42.95,15.3,658,540,1.2185,0.1395,118,Overloaded
2016-06-03,PED-11,Pediatrics,48,37,11,61.06,15.21,730,540,1.3519,0.2292,190,Overloaded
